34	23	1.4782608695652173
0	0	0
47	31	1.5161290322580645
123	64	1.921875
230	130	1.7692307692307692
0	0	0
793	317	2.501577287066246
535	301	1.7774086378737541
564	339	1.663716814159292
1121	524	2.1393129770992365
1030	522	1.9731800766283525
1317	702	1.876068376068376
763	490	1.5571428571428572
1263	683	1.849194729136164
772	495	1.5595959595959596
1056	644	1.639751552795031
797	518	1.5386100386100385
620	425	1.4588235294117646
698	440	1.5863636363636364
688	483	1.4244306418219461
703	464	1.5150862068965518
637	455	1.4
563	432	1.3032407407407407
562	437	1.2860411899313502
633	483	1.31055900621118
589	447	1.3176733780760626
486	387	1.255813953488372
546	450	1.2133333333333334
493	425	1.16
517	430	1.2023255813953488
450	393	1.1450381679389312
789	472	1.6716101694915255
670	467	1.4346895074946466
874	505	1.7306930693069307
628	504	1.246031746031746
707	551	1.2831215970961887
719	573	1.2547993019197208
939	672	1.3973214285714286
842	641	1.313572542901716
857	700	1.2242857142857142
986	776	1.2706185567010309
888	740	1.2
906	753	1.203187250996016
1007	841	1.197384066587396
990	891	1.1111111111111112
1037	920	1.1271739130434784
1081	944	1.1451271186440677
1241	1069	1.1608980355472405
1347	1158	1.1632124352331605
1289	1117	1.153983885407341
1397	1241	1.1257050765511685
1330	1172	1.1348122866894197
1476	1292	1.1424148606811146
1413	1271	1.1117230527143982
1437	1229	1.1692432872253864
1357	1180	1.15
1409	1240	1.136290322580645
1476	1198	1.2320534223706177
1223	1082	1.1303142329020333
1117	1014	1.101577909270217
1097	998	1.0991983967935872
1038	958	1.0835073068893528
1145	1008	1.1359126984126984
1254	1099	1.1410373066424022
1397	1221	1.1441441441441442
1656	1470	1.126530612244898
1819	1653	1.1004234724742892
2027	1867	1.0856989823245848
2637	2448	1.0772058823529411
2413	2239	1.0777132648503795
1227	1193	1.0284995808885165
876	858	1.020979020979021
1076	1048	1.0267175572519085
1861	1773	1.0496333897349126
918	896	1.0245535714285714
762	752	1.0132978723404256
1269	1218	1.041871921182266
608	600	1.0133333333333334
916	904	1.0132743362831858
777	770	1.009090909090909
672	660	1.018181818181818
679	669	1.014947683109118
674	667	1.0104947526236883
447	444	1.0067567567567568
316	316	1
304	303	1.0033003300330032
295	294	1.0034013605442176
207	207	1
135	135	1
102	102	1
40	40	1
23	23	1
0	0	0
148	56	2.642857142857143
0	0	0
0	0	0
0	0	0
33	19	1.736842105263158
0	0	0
0	0	0
15	14	1.0714285714285714
0	0	0
40	27	1.4814814814814814
68	48	1.4166666666666667
144	103	1.3980582524271845
0	0	0
451	254	1.7755905511811023
327	211	1.5497630331753554
384	229	1.6768558951965065
694	363	1.9118457300275482
702	391	1.7953964194373402
924	499	1.8517034068136273
508	355	1.4309859154929578
779	474	1.6434599156118144
514	361	1.4238227146814404
675	456	1.480263157894737
568	380	1.4947368421052631
425	329	1.2917933130699089
491	359	1.3676880222841226
475	371	1.280323450134771
473	357	1.3249299719887955
484	382	1.2670157068062826
392	318	1.2327044025157232
422	338	1.2485207100591715
432	334	1.2934131736526946
514	384	1.3385416666666667
427	367	1.1634877384196185
448	370	1.2108108108108109
449	378	1.187830687830688
479	393	1.2188295165394403
424	373	1.1367292225201073
667	412	1.6189320388349515
566	403	1.4044665012406947
719	425	1.6917647058823528
585	426	1.3732394366197183
582	443	1.3137697516930023
1015	512	1.982421875
966	542	1.7822878228782288
776	572	1.3566433566433567
782	618	1.2653721682847896
836	666	1.2552552552552552
835	645	1.2945736434108528
906	702	1.2905982905982907
864	739	1.16914749661705
931	758	1.2282321899736148
1018	823	1.2369380315917375
1080	925	1.1675675675675676
1022	888	1.1509009009009008
1209	1073	1.1267474370922648
1213	1052	1.153041825095057
1175	1038	1.1319845857418112
1264	1137	1.11169744942832
1347	1194	1.1281407035175879
1271	1132	1.122791519434629
1336	1203	1.110556940980881
1286	1156	1.1124567474048443
1333	1201	1.1099084096586178
1305	1153	1.1318300086730269
1258	1134	1.1093474426807761
1232	1112	1.1079136690647482
1109	1005	1.1034825870646767
1050	958	1.0960334029227556
1211	1035	1.170048309178744
1316	1169	1.125748502994012
1458	1285	1.1346303501945525
1888	1646	1.1470230862697448
1958	1787	1.0956911024062674
2291	2096	1.0930343511450382
2899	2657	1.091080165600301
2575	2418	1.064929693961952
1275	1243	1.0257441673370877
956	923	1.0357529794149511
1198	1175	1.0195744680851064
2065	1970	1.0482233502538072
992	976	1.0163934426229508
872	863	1.0104287369640788
1469	1409	1.042583392476934
685	673	1.0178306092124814
1060	1045	1.014354066985646
905	891	1.015712682379349
715	709	1.008462623413258
748	742	1.0080862533692723
728	723	1.0069156293222683
437	435	1.0045977011494254
355	354	1.002824858757062
346	345	1.0028985507246377
353	352	1.0028409090909092
221	221	1
167	167	1
129	129	1
50	50	1
25	25	1
0	0	0
175	41	4.2682926829268295
0	0	0
0	0	0
0	0	0
26	16	1.625
0	0	0
0	0	0
11	9	1.2222222222222223
0	0	0
31	22	1.4090909090909092
46	35	1.3142857142857143
111	61	1.819672131147541
0	0	0
380	211	1.8009478672985781
223	152	1.4671052631578947
265	173	1.5317919075144508
523	305	1.7147540983606557
484	299	1.6187290969899666
659	419	1.5727923627684963
359	238	1.5084033613445378
561	386	1.4533678756476685
363	262	1.3854961832061068
458	344	1.3313953488372092
416	310	1.3419354838709678
310	240	1.2916666666666667
363	285	1.2736842105263158
348	281	1.2384341637010676
409	328	1.2469512195121952
358	294	1.217687074829932
322	276	1.1666666666666667
279	242	1.1528925619834711
375	293	1.2798634812286689
410	316	1.2974683544303798
330	296	1.114864864864865
415	327	1.269113149847095
337	308	1.094155844155844
450	366	1.2295081967213115
375	349	1.0744985673352436
590	357	1.6526610644257702
456	362	1.2596685082872927
747	409	1.82640586797066
583	390	1.494871794871795
522	407	1.2825552825552826
579	463	1.2505399568034556
704	501	1.405189620758483
673	498	1.3514056224899598
619	505	1.2257425742574257
750	584	1.2842465753424657
773	583	1.3259005145797598
800	612	1.3071895424836601
929	712	1.3047752808988764
760	650	1.1692307692307693
856	708	1.2090395480225988
852	727	1.171939477303989
958	822	1.1654501216545012
978	846	1.1560283687943262
1123	1005	1.117412935323383
1106	985	1.1228426395939086
1152	1027	1.121713729308666
1158	1000	1.158
1192	1073	1.1109040074557317
1199	1092	1.097985347985348
1212	1089	1.1129476584022038
1174	1105	1.0624434389140271
1269	1136	1.1170774647887325
1170	1083	1.080332409972299
1121	1045	1.0727272727272728
1052	986	1.0669371196754565
1077	987	1.0911854103343466
1169	1033	1.1316553727008714
1321	1170	1.129059829059829
1526	1324	1.1525679758308156
1890	1671	1.1310592459605027
1907	1726	1.10486674391657
2205	2053	1.0740379931807111
2931	2704	1.0839497041420119
2580	2409	1.0709838107098382
1329	1297	1.0246723207401696
982	955	1.0282722513089004
1270	1239	1.0250201775625505
2131	2048	1.04052734375
1124	1107	1.015356820234869
968	950	1.0189473684210526
1491	1447	1.0304077401520386
779	773	1.0077619663648125
1143	1127	1.0141969831410824
1015	1004	1.0109561752988048
761	753	1.0106241699867198
834	824	1.0121359223300972
820	814	1.0073710073710074
554	553	1.0018083182640145
407	403	1.0099255583126552
410	410	1
351	351	1
252	252	1
169	169	1
139	139	1
65	65	1
27	27	1
0	0	0
177	42	4.214285714285714
0	0	0
0	0	0
0	0	0
36	22	1.6363636363636365
0	0	0
0	0	0
15	13	1.1538461538461537
0	0	0
15	14	1.0714285714285714
49	36	1.3611111111111112
78	64	1.21875
0	0	0
245	153	1.6013071895424837
185	134	1.3805970149253732
203	141	1.4397163120567376
359	210	1.7095238095238094
378	231	1.6363636363636365
506	303	1.66996699669967
283	211	1.3412322274881516
477	331	1.4410876132930515
279	201	1.3880597014925373
403	298	1.3523489932885906
369	286	1.2902097902097902
246	206	1.1941747572815533
297	234	1.2692307692307692
288	225	1.28
378	285	1.3263157894736841
346	267	1.2958801498127341
283	240	1.1791666666666667
272	238	1.1428571428571428
333	254	1.311023622047244
418	289	1.4463667820069204
343	300	1.1433333333333333
383	302	1.2682119205298013
310	277	1.1191335740072201
378	293	1.2901023890784984
323	304	1.0625
551	348	1.5833333333333333
487	369	1.3197831978319783
701	382	1.8350785340314135
477	379	1.2585751978891822
537	388	1.384020618556701
521	376	1.3856382978723405
702	455	1.542857142857143
644	455	1.4153846153846155
632	503	1.2564612326043738
659	504	1.3075396825396826
613	493	1.2434077079107506
701	576	1.2170138888888888
744	605	1.2297520661157024
727	591	1.230118443316413
778	681	1.1424375917767988
890	753	1.1819389110225764
831	749	1.109479305740988
949	827	1.147521160822249
927	837	1.10752688172043
1084	991	1.0938446014127143
1156	1059	1.0915958451369216
1053	960	1.096875
1156	1054	1.096774193548387
1251	1114	1.122980251346499
1113	1035	1.0753623188405796
1160	1085	1.0691244239631337
1208	1099	1.0991810737033667
1157	1067	1.0843486410496719
1205	1097	1.09845031905196
1110	1003	1.106679960119641
1102	1008	1.0932539682539681
1204	1073	1.1220876048462256
1412	1216	1.1611842105263157
1510	1311	1.1517925247902365
1927	1688	1.1415876777251184
1908	1747	1.092157985117344
2318	2182	1.0623281393217232
3035	2810	1.0800711743772242
2672	2484	1.075684380032206
1347	1311	1.0274599542334095
1055	1023	1.0312805474095796
1324	1294	1.0231839258114375
2251	2160	1.0421296296296296
1126	1109	1.0153291253381425
1006	992	1.0141129032258065
1609	1571	1.0241884150222789
814	802	1.0149625935162094
1189	1174	1.0127768313458263
1047	1033	1.0135527589545015
748	743	1.0067294751009421
840	834	1.0071942446043165
838	832	1.0072115384615385
606	602	1.0066445182724253
433	432	1.0023148148148149
433	433	1
396	396	1
264	264	1
187	187	1
125	125	1
63	63	1
31	31	1
0	0	0
168	30	5.6
0	0	0
0	0	0
0	0	0
23	15	1.5333333333333334
0	0	0
0	0	0
15	12	1.25
0	0	0
19	15	1.2666666666666666
34	28	1.2142857142857142
59	44	1.3409090909090908
0	0	0
186	119	1.5630252100840336
112	86	1.302325581395349
143	107	1.3364485981308412
283	186	1.521505376344086
257	186	1.381720430107527
356	239	1.4895397489539748
196	152	1.2894736842105263
364	252	1.4444444444444444
215	169	1.272189349112426
321	246	1.3048780487804879
284	225	1.2622222222222221
232	190	1.2210526315789474
253	206	1.2281553398058251
254	203	1.251231527093596
268	202	1.3267326732673268
271	225	1.2044444444444444
270	226	1.1946902654867257
257	224	1.1473214285714286
343	269	1.275092936802974
410	277	1.48014440433213
325	282	1.1524822695035462
370	267	1.3857677902621723
280	252	1.1111111111111112
397	292	1.3595890410958904
307	280	1.0964285714285715
503	337	1.4925816023738872
485	366	1.325136612021858
778	413	1.883777239709443
431	355	1.2140845070422535
497	390	1.2743589743589743
577	412	1.4004854368932038
599	433	1.3833718244803694
597	419	1.4248210023866348
602	445	1.3528089887640449
589	441	1.3356009070294785
635	500	1.27
681	555	1.227027027027027
696	580	1.2
677	585	1.1572649572649574
798	674	1.1839762611275964
850	731	1.1627906976744187
935	750	1.2466666666666666
925	815	1.1349693251533743
878	795	1.1044025157232704
921	850	1.0835294117647059
1017	930	1.0935483870967742
1032	945	1.092063492063492
1117	1018	1.0972495088408645
1131	1049	1.0781696854146807
1191	1109	1.0739404869251579
1135	1065	1.0657276995305165
1147	1063	1.0790216368767638
1134	1049	1.081029551954242
1135	1042	1.0892514395393473
1086	1001	1.0849150849150848
1080	996	1.0843373493975903
1110	1035	1.0724637681159421
1245	1102	1.1297640653357532
1421	1272	1.1171383647798743
1816	1660	1.0939759036144578
1943	1816	1.0699339207048457
2358	2228	1.0583482944344704
3045	2821	1.0794044665012408
2816	2650	1.0626415094339623
1437	1403	1.0242337847469707
1087	1061	1.0245051837888783
1370	1334	1.0269865067466266
2302	2198	1.0473157415832575
1228	1212	1.0132013201320131
1031	1027	1.0038948393378773
1646	1601	1.028107432854466
881	869	1.0138089758342923
1319	1305	1.010727969348659
1084	1074	1.0093109869646182
886	880	1.0068181818181818
925	913	1.013143483023001
879	872	1.0080275229357798
608	607	1.00164744645799
468	467	1.0021413276231264
430	430	1
397	396	1.0025252525252526
283	283	1
182	182	1
153	153	1
83	83	1
35	35	1
0	0	0
202	47	4.297872340425532
0	0	0
0	0	0
0	0	0
24	12	2
0	0	0
0	0	0
17	14	1.2142857142857142
0	0	0
16	16	1
26	24	1.0833333333333333
33	29	1.1379310344827587
0	0	0
137	105	1.3047619047619048
91	72	1.2638888888888888
118	93	1.2688172043010753
199	144	1.3819444444444444
182	142	1.2816901408450705
246	184	1.3369565217391304
143	112	1.2767857142857142
251	182	1.379120879120879
183	153	1.196078431372549
271	205	1.3219512195121952
267	196	1.3622448979591837
211	179	1.1787709497206704
196	162	1.2098765432098766
178	142	1.2535211267605635
260	205	1.2682926829268293
268	227	1.1806167400881058
207	186	1.1129032258064515
248	221	1.1221719457013575
324	240	1.35
409	275	1.4872727272727273
301	264	1.1401515151515151
380	277	1.371841155234657
274	247	1.1093117408906883
415	296	1.402027027027027
278	248	1.1209677419354838
578	350	1.6514285714285715
490	318	1.5408805031446542
885	389	2.2750642673521853
570	363	1.5702479338842976
685	413	1.658595641646489
522	378	1.380952380952381
602	381	1.5800524934383202
632	450	1.4044444444444444
692	476	1.453781512605042
704	513	1.3723196881091617
683	525	1.3009523809523809
691	518	1.333976833976834
738	538	1.3717472118959109
661	582	1.1357388316151202
823	666	1.2357357357357357
853	713	1.1963534361851333
840	721	1.1650485436893203
917	790	1.160759493670886
946	850	1.1129411764705883
986	890	1.107865168539326
1001	914	1.0951859956236323
1022	932	1.0965665236051503
1056	956	1.104602510460251
1142	1045	1.0928229665071771
1181	1115	1.0591928251121077
1131	1060	1.0669811320754716
1159	1060	1.0933962264150943
1191	1099	1.083712465878071
1167	1086	1.074585635359116
1125	1036	1.085907335907336
1116	1026	1.087719298245614
1166	1059	1.101038715769594
1289	1164	1.1073883161512028
1532	1368	1.1198830409356726
1832	1661	1.102950030102348
2015	1846	1.091549295774648
2350	2195	1.070615034168565
3202	2961	1.0813914218169538
2856	2655	1.0757062146892655
1543	1503	1.0266134397870925
1140	1111	1.026102610261026
1482	1451	1.0213645761543764
2442	2364	1.032994923857868
1240	1224	1.0130718954248366
1098	1086	1.011049723756906
1809	1761	1.0272572402044293
856	848	1.009433962264151
1379	1356	1.016961651917404
1181	1174	1.005962521294719
954	948	1.0063291139240507
1031	1022	1.0088062622309197
947	935	1.0128342245989306
661	660	1.0015151515151515
527	525	1.0038095238095237
476	476	1
443	441	1.0045351473922903
320	320	1
192	192	1
144	144	1
55	55	1
40	40	1
0	0	0
230	43	5.348837209302325
0	0	0
0	0	0
0	0	0
20	11	1.8181818181818181
0	0	0
0	0	0
12	11	1.0909090909090908
0	0	0
16	12	1.3333333333333333
29	25	1.16
48	37	1.2972972972972974
0	0	0
125	94	1.3297872340425532
87	71	1.2253521126760563
76	61	1.2459016393442623
174	135	1.288888888888889
155	130	1.1923076923076923
235	176	1.3352272727272727
140	122	1.1475409836065573
206	176	1.1704545454545454
116	104	1.1153846153846154
245	201	1.2189054726368158
231	174	1.3275862068965518
167	140	1.1928571428571428
162	137	1.1824817518248176
167	137	1.218978102189781
223	164	1.3597560975609757
238	197	1.2081218274111676
208	167	1.2455089820359282
240	199	1.2060301507537687
314	215	1.4604651162790698
368	206	1.7864077669902914
279	230	1.2130434782608697
396	256	1.546875
530	229	2.314410480349345
795	320	2.484375
346	308	1.1233766233766234
805	353	2.2804532577903682
516	322	1.6024844720496894
823	390	2.1102564102564103
483	343	1.4081632653061225
720	382	1.8848167539267016
776	378	2.052910052910053
916	452	2.0265486725663715
815	462	1.7640692640692641
736	461	1.596529284164859
864	459	1.8823529411764706
665	490	1.3571428571428572
760	518	1.4671814671814671
786	544	1.4448529411764706
772	563	1.3712255772646536
855	659	1.2974203338391501
843	672	1.2544642857142858
944	662	1.4259818731117824
852	746	1.1420911528150135
918	789	1.1634980988593155
985	860	1.1453488372093024
1002	878	1.14123006833713
1084	943	1.149522799575822
1102	995	1.107537688442211
1116	1028	1.0856031128404668
1150	1066	1.0787992495309568
1206	1118	1.07871198568873
1275	1169	1.0906757912745937
1172	1100	1.0654545454545454
1124	1045	1.0755980861244019
1115	1045	1.0669856459330143
1159	1079	1.0741427247451343
1213	1056	1.1486742424242424
1389	1248	1.1129807692307692
1524	1374	1.1091703056768558
1997	1792	1.1143973214285714
2152	1931	1.1144484722941481
2457	2307	1.0650195058517555
3314	3087	1.0735341755749919
2990	2817	1.0614128505502307
1544	1499	1.0300200133422281
1194	1157	1.0319792566983579
1525	1497	1.0187040748162992
2647	2517	1.0516487882399683
1327	1303	1.0184190330007674
1142	1122	1.017825311942959
1836	1788	1.0268456375838926
964	947	1.0179514255543822
1416	1394	1.0157819225251077
1217	1206	1.0091210613598673
965	953	1.012591815320042
978	971	1.007209062821833
1006	1001	1.004995004995005
670	670	1
549	547	1.0036563071297988
511	508	1.0059055118110236
459	458	1.002183406113537
344	344	1
220	220	1
179	179	1
82	82	1
28	28	1
0	0	0
238	37	6.4324324324324325
0	0	0
0	0	0
0	0	0
29	23	1.2608695652173914
0	0	0
0	0	0
18	18	1
0	0	0
10	10	1
30	21	1.4285714285714286
48	35	1.3714285714285714
0	0	0
128	87	1.471264367816092
81	66	1.2272727272727273
92	66	1.393939393939394
195	118	1.652542372881356
177	127	1.3937007874015748
222	153	1.4509803921568627
112	98	1.1428571428571428
194	155	1.2516129032258065
139	120	1.1583333333333334
171	135	1.2666666666666666
202	158	1.2784810126582278
145	120	1.2083333333333333
137	108	1.2685185185185186
172	143	1.2027972027972027
224	147	1.5238095238095237
258	201	1.2835820895522387
189	164	1.1524390243902438
211	179	1.1787709497206704
338	209	1.6172248803827751
392	220	1.7818181818181817
239	206	1.1601941747572815
405	269	1.5055762081784387
272	232	1.1724137931034482
416	274	1.5182481751824817
296	262	1.1297709923664123
458	293	1.5631399317406143
501	347	1.4438040345821326
996	395	2.5215189873417723
550	337	1.632047477744807
589	389	1.5141388174807198
613	398	1.5402010050251256
672	428	1.5700934579439252
735	473	1.5539112050739958
637	440	1.4477272727272728
709	470	1.5085106382978724
679	480	1.4145833333333333
769	549	1.4007285974499089
713	532	1.3402255639097744
694	578	1.2006920415224913
834	639	1.3051643192488263
733	638	1.1489028213166144
833	715	1.165034965034965
857	765	1.1202614379084967
901	792	1.1376262626262625
990	886	1.1173814898419865
1000	901	1.1098779134295227
1057	959	1.102189781021898
1140	1054	1.081593927893738
1128	1038	1.0867052023121386
1114	1044	1.0670498084291187
1143	1065	1.0732394366197182
1233	1132	1.0892226148409894
1194	1108	1.0776173285198556
1201	1097	1.0948040109389243
1143	1064	1.074248120300752
1145	1055	1.085308056872038
1243	1116	1.113799283154122
1346	1217	1.105998356614626
1554	1399	1.1107934238741959
2020	1864	1.0836909871244635
2278	2088	1.0909961685823755
2556	2396	1.0667779632721202
3401	3157	1.0772885650934432
3091	2905	1.0640275387263338
1642	1605	1.0230529595015576
1283	1258	1.0198728139904611
1578	1549	1.0187217559715946
2603	2495	1.0432865731462926
1373	1344	1.021577380952381
1200	1181	1.0160880609652836
1898	1840	1.0315217391304348
998	976	1.0225409836065573
1540	1516	1.0158311345646438
1285	1272	1.0102201257861636
1050	1039	1.0105871029836382
1108	1098	1.0091074681238617
1075	1069	1.0056127221702527
710	706	1.0056657223796035
571	570	1.0017543859649123
553	551	1.0036297640653358
487	485	1.0041237113402062
387	387	1
221	221	1
186	186	1
77	77	1
54	54	1
0	0	0
228	42	5.428571428571429
0	0	0
0	0	0
0	0	0
24	16	1.5
0	0	0
0	0	0
9	8	1.125
0	0	0
13	13	1
19	17	1.1176470588235294
26	26	1
0	0	0
88	67	1.3134328358208955
55	40	1.375
78	63	1.2380952380952381
122	96	1.2708333333333333
142	102	1.392156862745098
186	132	1.4090909090909092
94	73	1.2876712328767124
169	125	1.352
106	89	1.1910112359550562
162	140	1.1571428571428573
174	124	1.403225806451613
138	125	1.104
125	112	1.1160714285714286
158	125	1.264
237	154	1.5389610389610389
259	184	1.4076086956521738
184	166	1.108433734939759
246	210	1.1714285714285715
254	192	1.3229166666666667
364	200	1.82
254	232	1.0948275862068966
386	249	1.5502008032128514
249	218	1.1422018348623852
449	261	1.7203065134099618
336	271	1.2398523985239853
553	311	1.7781350482315113
415	285	1.456140350877193
910	372	2.446236559139785
487	310	1.570967741935484
642	368	1.7445652173913044
625	394	1.5862944162436547
726	394	1.8426395939086295
763	452	1.6880530973451326
749	478	1.5669456066945606
756	443	1.7065462753950338
694	504	1.376984126984127
768	522	1.471264367816092
832	579	1.4369602763385148
751	527	1.4250474383301708
780	582	1.3402061855670102
739	587	1.2589437819420783
787	654	1.2033639143730888
925	753	1.2284196547144755
906	768	1.1796875
1000	849	1.1778563015312131
1038	910	1.1406593406593406
1010	901	1.120976692563818
1026	930	1.103225806451613
1033	966	1.0693581780538302
1137	1063	1.0696142991533395
1059	985	1.0751269035532995
1193	1081	1.1036077705827938
1149	1068	1.0758426966292134
1155	1057	1.0927152317880795
1039	975	1.0656410256410256
1124	1054	1.0664136622390892
1253	1141	1.098159509202454
1328	1194	1.1122278056951425
1548	1400	1.1057142857142856
2026	1815	1.1162534435261708
2146	1987	1.0800201308505284
2479	2292	1.081588132635253
3307	3105	1.0650563607085346
3070	2886	1.0637560637560637
1601	1555	1.029581993569132
1137	1106	1.0280289330922243
1533	1495	1.0254180602006688
2602	2506	1.0383080606544293
1341	1324	1.0128398791540785
1198	1177	1.0178419711129991
1916	1855	1.0328840970350404
974	959	1.0156412930135559
1432	1419	1.0091613812544045
1317	1305	1.0091954022988505
1048	1041	1.0067243035542748
1084	1077	1.0064995357474467
1036	1024	1.01171875
686	685	1.0014598540145985
556	552	1.0072463768115942
560	558	1.003584229390681
507	506	1.0019762845849802
337	337	1
201	201	1
185	185	1
90	90	1
31	31	1
0	0	0
229	47	4.872340425531915
0	0	0
0	0	0
0	0	0
32	17	1.8823529411764706
0	0	0
0	0	0
9	8	1.125
0	0	0
15	13	1.1538461538461537
26	23	1.1304347826086956
40	28	1.4285714285714286
0	0	0
114	72	1.5833333333333333
68	52	1.3076923076923077
69	51	1.3529411764705883
102	75	1.36
110	87	1.264367816091954
169	130	1.3
92	82	1.1219512195121952
135	124	1.0887096774193548
97	88	1.1022727272727273
133	123	1.08130081300813
210	150	1.4
125	110	1.1363636363636365
119	103	1.1553398058252426
139	110	1.2636363636363637
234	158	1.481012658227848
220	163	1.3496932515337423
129	122	1.0573770491803278
214	172	1.244186046511628
295	200	1.475
363	184	1.9728260869565217
225	197	1.1421319796954315
373	230	1.6217391304347826
256	229	1.1179039301310043
